Date,Close,Return,Volatility,Market_Regime
1993-09-01,46.5,-0.0013422818791946067,0.00226685819954457,2
1993-09-02,46.34375,-0.0033602150537634934,0.003035433262201337,2
1993-09-03,46.375,0.0006743088334457692,0.0029896243629818084,2
1993-09-07,46.0625,-0.006738544474393482,0.003645553254463183,2
1993-09-08,45.90625,-0.0033921302578019397,0.002755327033015657,2
1993-09-09,46.0,0.002042205582028611,0.0035218403443414486,2
1993-09-10,46.40625,0.008831521739130377,0.005897749971594928,2
1993-09-13,46.4375,0.0006734006734006037,0.005897734939901074,2
1993-09-14,46.25,-0.004037685060565233,0.005172978927427549,2
1993-09-15,46.375,0.002702702702702675,0.0046197880682295285,2
1993-09-16,46.1875,-0.0040431266846361336,0.005361844433424431,2
1993-09-17,45.8125,-0.008119079837618393,0.004284781004262022,2
1993-09-20,45.4375,-0.008185538881309684,0.004439840748477066,2
1993-09-21,45.28125,-0.00343878954607979,0.004457960760624257,2
1993-09-22,45.65625,0.008281573498964745,0.0067379215047862475,2
1993-09-23,45.90625,0.005475701574264136,0.007683566667903848,2
1993-09-24,45.78125,-0.002722940776038074,0.006795970782822189,2
1993-09-27,46.28125,0.010921501706484538,0.006490578652620019,2
1993-09-28,46.1875,-0.002025658338960179,0.006122137467839281,2
1993-09-29,46.03125,-0.003382949932341006,0.006296037398527418,2
1993-09-30,45.9375,-0.0020366598778004397,0.006047225425772498,2
1993-10-01,46.15625,0.004761904761904745,0.006084348307366612,2
1993-10-04,46.21875,0.0013540961408260443,0.0033110250847118113,2
1993-10-05,46.15625,-0.0013522650439485862,0.003234355949941593,2
1993-10-06,46.125,-0.0006770480704130222,0.0027433459830017094,2
1993-10-07,46.0,-0.0027100271002710175,0.002905233902500747,2
1993-10-08,46.0625,0.0013586956521738358,0.0017670252018385606,2
1993-10-11,46.15625,0.002035278154681075,0.0019530534177833903,2
1993-10-12,46.21875,0.0013540961408260443,0.0019528291667481447,2
1993-10-13,46.21875,0.0,0.001893113213425562,2
1993-10-14,46.8125,0.012846517917511902,0.005266429188181358,2
1993-10-15,47.0625,0.005340453938584844,0.005158043760716283,2
1993-10-18,46.9375,-0.0026560424966799445,0.006029527173607821,2
1993-10-19,46.59375,-0.007323568575232975,0.0077583911845024115,2
1993-10-20,46.65625,0.0013413816230718467,0.007710484706587857,2
1993-10-21,46.59375,-0.0013395847287340779,0.004703786681956227,2
1993-10-22,46.375,-0.0046948356807511304,0.0032888889317187293,2
1993-10-25,46.5,0.0026954177897573484,0.004158073252838641,2
1993-10-26,46.46875,-0.0006720430107527431,0.0028251890052073407,2
1993-10-27,46.5,0.0006724949562877391,0.002728367347414722,2
1993-10-28,46.84375,0.007392473118279508,0.004445259421140682,2
1993-10-29,46.84375,0.0,0.0032581779737345883,2
1993-11-01,46.96875,0.0026684456304202353,0.003256797357534204,2
1993-11-02,46.9375,-0.0006653359946773296,0.0032554164319972593,2
1993-11-03,46.34375,-0.012649800266311573,0.007418075783633615,2
1993-11-04,45.84375,-0.01078894133513153,0.0069297314598947245,2
1993-11-05,46.0625,0.0047716428084525475,0.00792484769796385,0
1993-11-08,46.125,0.0013568521031208647,0.007694911988575674,2
1993-11-09,46.15625,0.0006775067750677266,0.007844707334363404,2
1993-11-10,46.5,0.007447528774543022,0.006973788471296408,2
1993-11-11,46.375,-0.0026881720430107503,0.0039054157545570984,2
1993-11-12,46.59375,0.004716981132075526,0.0038968801606064714,2
1993-11-15,46.5625,-0.0006706908115359234,0.0041190006395341325,2
1993-11-16,46.78125,0.004697986577181235,0.004212871484696102,2
1993-11-17,46.53125,-0.005344021376085473,0.004484814262296361,2
1993-11-18,46.40625,-0.002686366689053088,0.0044845294638196365,2
1993-11-19,46.3125,-0.002020202020202033,0.0037121838522041193,2
1993-11-22,46.03125,-0.006072874493927127,0.0042631830725900766,2
1993-11-23,46.28125,0.005431093007467691,0.004565291901056509,2
1993-11-24,46.46875,0.004051316677920358,0.004841256698956815,2
1993-11-26,46.5,0.0006724949562877391,0.004649542486167407,2
1993-11-29,46.3125,-0.0040322580645161255,0.00498749941886174,2
1993-11-30,46.34375,0.0006747638326585204,0.0036686387536663738,2
1993-12-01,46.40625,0.0013486176668915384,0.002912233796639594,2
1993-12-02,46.53125,0.002693602693602637,0.002543251661884575,2
1993-12-03,46.71875,0.004029550033579632,0.003065170057988154,2
1993-12-06,46.875,0.0033444816053511683,0.0013886926607077836,2
1993-12-07,46.84375,-0.0006666666666667043,0.001859490739643756,2
1993-12-08,46.84375,0.0,0.002088488208378703,2
1993-12-09,46.6875,-0.0033355570380253496,0.00302982665060808,2
1993-12-10,46.59375,-0.002008032128514081,0.0025182764437836746,2
1993-12-13,46.875,0.006036217303822866,0.003606881019901027,2
1993-12-14,46.53125,-0.007333333333333303,0.004913044824740675,2
1993-12-15,46.46875,-0.001343183344526544,0.004858690079413311,2
1993-12-16,46.625,0.00336247478143914,0.005172658475031837,2
1993-12-17,46.5625,-0.0013404825737265424,0.005124561153153864,2
1993-12-20,46.625,0.0013422818791946067,0.004026250918511464,2
1993-12-21,46.46875,-0.0033512064343163006,0.002626106211728823,2
1993-12-22,46.78125,0.00672494956287828,0.003945890483115343,2
1993-12-23,46.75,-0.0006680026720107257,0.0038416864337022915,2
1993-12-27,47.0,0.005347593582887722,0.004172670512733221,2
1993-12-28,47.09375,0.0019946808510638014,0.004161872983881859,2
1993-12-29,47.03125,-0.0013271400132713884,0.003565843315217141,2
1993-12-30,46.84375,-0.003986710963455153,0.0035463626567776114,2
1993-12-31,46.59375,-0.005336891260840582,0.004373896724741753,2
1994-01-03,46.46875,-0.0026827632461435824,0.0028106829585294564,2
1994-01-04,46.65625,0.004034969737726879,0.003616739528441292,2
1994-01-05,46.75,0.002009377093101117,0.004024392348723771,2
1994-01-06,46.75,0.0,0.0037154352358926427,2
1994-01-07,47.03125,0.006016042780748743,0.003395607133171322,2
1994-01-10,47.59375,0.01196013289036535,0.004586911442582803,2
1994-01-11,47.5,-0.001969796454366346,0.005528149527322414,2
1994-01-12,47.34375,-0.003289473684210509,0.006355988267394981,2
1994-01-13,47.21875,-0.0026402640264026056,0.006719403582280024,2
1994-01-14,47.40625,0.003970880211780381,0.006472701656722299,2
1994-01-17,47.40625,0.0,0.0029305611493097654,2
1994-01-18,47.46875,0.0013183915622940745,0.002967138263246809,2
1994-01-19,47.34375,-0.0026333113890717463,0.0028022901212059258,2
1994-01-20,47.46875,0.0026402640264027166,0.002539752466559251,2
1994-01-21,47.375,-0.0019749835418038098,0.0022056537039999136,2
1994-01-24,47.1875,-0.00395778364116095,0.00278219433827039,2
1994-01-25,47.1875,0.0,0.002571326444450386,2
1994-01-26,47.3125,0.0026490066225166586,0.002892664169845202,2
1994-01-27,47.75,0.009247027741083214,0.005122920514160084,2
1994-01-28,47.875,0.002617801047120505,0.004815486631969878,2
1994-01-31,48.21875,0.007180156657963455,0.0037685020800869436,2
1994-02-01,47.96875,-0.005184705119896327,0.005552074975954935,2
1994-02-02,48.28125,0.006514657980456029,0.005705465966544234,2
1994-02-03,48.0625,-0.0045307443365695255,0.005906618989116159,2
1994-02-04,46.96875,-0.022756827048114436,0.012132176145787084,0
1994-02-07,47.1875,0.004657351962741085,0.011604669464394504,0
1994-02-08,47.21875,0.0006622516556291647,0.011781448744065432,0
1994-02-09,47.40625,0.003970880211780381,0.011308394931074245,0
1994-02-10,47.0,-0.00856954515491104,0.011533555397188162,0
1994-02-11,47.15625,0.0033244680851063357,0.005456957102089043,2
1994-02-14,47.21875,0.001325381047051044,0.005058421095105581,2
1994-02-15,47.46875,0.005294506949040434,0.005575173492185164,2
1994-02-16,47.4375,-0.0006583278472679366,0.005352764634239343,2
1994-02-17,47.15625,-0.005928853754940677,0.0043061324035524465,2
1994-02-18,46.875,-0.005964214711729587,0.004845318361520655,2
1994-02-22,47.34375,0.010000000000000009,0.007029997015855157,2
1994-02-23,47.21875,-0.0026402640264026056,0.006571470273857985,2
1994-02-24,46.59375,-0.013236267372600974,0.00851089296410711,2
1994-02-25,46.8125,0.0046948356807512415,0.009077035585893374,2
1994-02-28,46.8125,0.0,0.008716822374054158,2
1994-03-01,46.625,-0.004005340453938633,0.006597817608312267,2
1994-03-02,46.6875,0.0013404825737264314,0.006891366274478464,2
1994-03-03,46.5625,-0.0026773761713521083,0.003426574309149528,2
1994-03-04,46.6875,0.0026845637583892135,0.00277498779910639,2
1994-03-07,46.9375,0.0053547523427042165,0.003854652829812312,2
1994-03-08,46.75,-0.003994673768308976,0.0038515104112090367,2
1994-03-09,46.96875,0.004679144385026701,0.004289189695599672,2
1994-03-10,46.59375,-0.007984031936127733,0.005860191644592322,2
1994-03-11,46.84375,0.005365526492287165,0.0062593642284001355,2
1994-03-14,46.90625,0.0013342228152102287,0.005746600012581052,2
1994-03-15,46.875,-0.0006662225183211579,0.005365699889546161,2
1994-03-16,47.25,0.008000000000000007,0.006153014827417464,2
1994-03-17,47.25,0.0,0.0037291052102171804,2
1994-03-18,46.96875,-0.005952380952380931,0.0050044960855704455,2
1994-03-21,46.84375,-0.0026613439787092075,0.005163085078820278,2
1994-03-22,46.96875,0.0026684456304202353,0.005310127527360733,2
1994-03-23,46.9375,-0.0006653359946773296,0.0032146857516320835,2
1994-03-24,46.375,-0.011984021304926817,0.005579908812455869,2
1994-03-25,45.9375,-0.009433962264150941,0.006119447626618079,2
1994-03-28,46.0,0.0013605442176871652,0.006649041302674844,2
1994-03-29,45.09375,-0.01970108695652173,0.008605597913119456,0
1994-03-30,44.46875,-0.013860013860013898,0.007741297254448863,0
1994-03-31,44.59375,0.0028109627547434624,0.009715082936705807,0
1994-04-04,43.90625,-0.015416958654519974,0.010321610683873616,0
1994-04-05,44.8125,0.020640569395017794,0.01674462094797557,0
1994-04-06,44.8125,0.0,0.01463668391256496,0
1994-04-07,45.03125,0.004881450488145145,0.012865467874067081,0
1994-04-08,44.6875,-0.007633587786259555,0.013643627672554557,0
1994-04-11,44.875,0.00419580419580412,0.010346441424861842,0
1994-04-12,44.8125,-0.0013927576601671099,0.005040938646674159,2
1994-04-13,44.578125,-0.005230125523012608,0.005559544154611876,2
1994-04-14,44.59375,0.000350508236943492,0.00464854392495943,2
1994-04-15,44.59375,0.0,0.003397027617778703,2
1994-04-18,44.296875,-0.006657323055360931,0.0031741682017312283,2
1994-04-19,44.359375,0.001410934744268122,0.003649676638275835,2
1994-04-20,44.3125,-0.0010567101091933928,0.0031805468640193997,2
1994-04-21,44.90625,0.013399153737658764,0.007363658126958154,2
1994-04-22,44.859375,-0.0010438413361169019,0.00742846535591832,2
1994-04-25,45.328125,0.010449320794148287,0.0068127832891880504,2
1994-04-26,45.28125,-0.0010341261633919352,0.0071796414823753416,2
1994-04-28,44.953125,-0.007246376811594235,0.008677622842162051,2
1994-04-29,45.09375,0.0031282586027112647,0.006519687564560204,2
1994-05-02,45.375,0.006237006237006293,0.006797921281648552,2
1994-05-03,45.328125,-0.0010330578512396382,0.00508262521651756,2
1994-05-04,45.25,-0.0017235436056531883,0.005127199551964323,2
1994-05-05,45.1875,-0.0013812154696132284,0.003505944010067746,2
1994-05-06,44.75,-0.009681881051175623,0.005636603408544073,2
1994-05-09,44.359375,-0.008729050279329575,0.0043067243101532135,2
1994-05-10,44.703125,0.00774920746741814,0.007017130896544506,2
1994-05-11,44.296875,-0.009087731562390733,0.00750298151519629,2
1994-05-12,44.515625,0.004938271604938205,0.008559855635498702,2
1994-05-13,44.515625,0.0,0.007712943296278077,2
1994-05-16,44.53125,0.0003510003510003301,0.006403614746405305,2
1994-05-17,45.1875,0.01473684210526316,0.008665181266684682,0
1994-05-18,45.515625,0.007261410788381717,0.006030972705134278,2
1994-05-19,45.734375,0.004806041881222134,0.006034107867136543,2
1994-05-20,45.5625,-0.0037581141100102577,0.007031387619980301,2
1994-05-23,45.484375,-0.0017146776406035125,0.007400296907176153,2
1994-05-24,45.671875,0.0041222947440742175,0.004661339734908204,2
1994-05-25,45.796875,0.002736914129319201,0.0037741317824151843,2
1994-05-26,45.828125,0.0006823609689525778,0.003207693950360471,2
1994-05-27,45.875,0.001022843504943749,0.00221089245536389,2
1994-05-31,45.8125,-0.0013623978201634523,0.002090344500652776,2
1994-06-01,46.015625,0.004433833560709477,0.0021924206010680864,2
1994-06-02,45.96875,-0.0010186757215620013,0.0023043477380684913,2
1994-06-03,46.234375,0.005778382053025055,0.0032136429467626696,2
1994-06-06,46.21875,-0.00033795201081443516,0.003347649897460091,2
1994-06-07,46.15625,-0.0013522650439485862,0.003345487296744541,2
1994-06-08,45.78125,-0.008124576844956044,0.0049312320603518926,2
1994-06-09,46.03125,0.005460750853242269,0.005717414886360097,2
1994-06-10,46.109375,0.0016972165648336812,0.004980968273807685,2
1994-06-13,46.171875,0.0013554727211115836,0.005054438428728245,2
1994-06-14,46.53125,0.007783417935702142,0.006078049806845747,2
1994-06-15,46.34375,-0.004029550033579632,0.004507192839386376,2
1994-06-16,46.4375,0.0020229265003370855,0.004184405387434386,2
1994-06-17,45.875,-0.012113055181695809,0.0074918766350159476,2
1994-06-20,45.484375,-0.008514986376021771,0.008000473271407604,0
1994-06-21,45.09375,-0.008588114050154583,0.005439299573406229,2
1994-06-22,45.265625,0.003811503811503858,0.007111005187808681,2
1994-06-23,45.0,-0.005868139454608179,0.006048800070995774,2
1994-06-24,44.0625,-0.02083333333333337,0.008794344427179536,0
1994-06-27,44.828125,0.017375886524822803,0.01430815454529946,0
1994-06-28,44.609375,-0.004879749041477921,0.014027806638526734,0
1994-06-29,44.75,0.0031523642732049773,0.013961554251359825,0
1994-06-30,44.46875,-0.006284916201117263,0.013990065317551382,0
1994-07-01,44.5625,0.0021082220660575413,0.009398072696785829,0
1994-07-05,44.796875,0.005259467040673149,0.005130131865139848,2
1994-07-06,44.734375,-0.0013951866062086316,0.004524313423408995,2
1994-07-07,44.921875,0.004191407614390519,0.00469339669605788,2
1994-07-08,44.90625,-0.0003478260869564931,0.002849162997524125,2
1994-07-11,44.75,-0.00347947112038971,0.0037359162681571316,2
1994-07-12,44.8125,0.0013966480446927498,0.0029011223227573438,2
1994-07-13,44.890625,0.0017433751743374248,0.002842964663855646,2
1994-07-14,45.375,0.010790114862513134,0.005320497745136048,2
1994-07-15,45.390625,0.0003443526170798794,0.005252032224984299,2
1994-07-18,45.46875,0.001721170395869276,0.004281510626869965,2
1994-07-19,45.375,-0.0020618556701030855,0.004882676719098591,2
1994-07-20,45.171875,-0.004476584022038543,0.005827032686882119,2
1994-07-21,45.265625,0.0020754064337600298,0.002762687113894528,2
1994-07-22,45.34375,0.0017259233690023468,0.0029297259928357726,2
1994-07-25,45.40625,0.001378359751895264,0.00287696940677557,2
1994-07-26,45.359375,-0.0010323468685478066,0.0027509027399437555,2
1994-07-27,45.359375,0.0,0.001304956774418273,2
1994-07-28,45.453125,0.0020668274199104886,0.0013029130607069817,2
1994-07-29,45.90625,0.009969061533172896,0.004357673705118504,2
1994-08-01,46.125,0.004765146358066685,0.004407267188028955,2
1994-08-02,46.1875,0.0013550135501354532,0.0039455108325808395,2
1994-08-03,46.203125,0.0003382949932340118,0.0038698494011826477,2
1994-08-04,45.9375,-0.005749070003381762,0.005794076180814929,2
1994-08-05,45.78125,-0.003401360544217691,0.00411791324328633,2
1994-08-08,45.890625,0.0023890784982936175,0.00343301062314257,2
1994-08-09,45.96875,0.001702417432754455,0.0034958738697820784,2
1994-08-10,46.140625,0.00373895309313399,0.004088345650447247,2
1994-08-11,45.96875,-0.0037250253979004277,0.0034616332207886543,2
1994-08-12,46.328125,0.007817811012916343,0.0041577328502266945,2
1994-08-15,46.3125,-0.0003372681281619272,0.0043321235717362315,2
1994-08-16,46.640625,0.007085020242914908,0.0049186559287853655,2
1994-08-17,46.609375,-0.0006700167504187782,0.005125091899884062,2
1994-08-18,46.453125,-0.003352329869259152,0.005022065954309951,2
1994-08-19,46.421875,-0.0006727211570803915,0.003924542992115474,2
1994-08-22,46.375,-0.0010097610232244758,0.00396786262476605,2
1994-08-23,46.640625,0.005727762803234393,0.003389925169299109,2
1994-08-24,47.140625,0.010720268006700229,0.005796321829460368,2
1994-08-25,47.015625,-0.0026516407026847544,0.0056321716350897335,2
1994-08-26,47.6875,0.01429046194749084,0.007303522429838812,2
1994-08-29,47.65625,-0.000655307994757548,0.007226884194095133,2
1994-08-30,47.78125,0.0026229508196722318,0.007333552483127078,2
1994-08-31,47.65625,-0.002616088947024253,0.007093025676156403,2
1994-09-01,47.5,-0.003278688524590123,0.007204870080620002,2
1994-09-02,47.296875,-0.004276315789473739,0.002726287599923453,2
1994-09-06,47.3125,0.00033036009250086984,0.0028482595096478895,2
1994-09-07,47.265625,-0.0009907529722589237,0.0018376008401045972,2
1994-09-08,47.5,0.0049586776859504855,0.0036261082587910895,2
1994-09-09,47.0,-0.010526315789473717,0.0057597993507254395,2
1994-09-12,46.859375,-0.002992021276595702,0.005666411040514379,2
1994-09-13,47.0,0.0030010003334444146,0.006036402792787519,2
1994-09-14,47.046875,0.0009973404255319007,0.0061274702207657775,2
1994-09-15,47.640625,0.012620391896379868,0.008472130891948844,0
1994-09-16,47.015625,-0.013119055428009174,0.00935795445428455,0
1994-09-19,47.0625,0.0009970089730808596,0.009196936818888415,2
1994-09-20,46.171875,-0.018924302788844605,0.012557373533508772,0
1994-09-21,46.171875,0.0,0.012476016882844394,0
1994-09-22,46.0625,-0.0023688663282571687,0.008853376186455009,0
1994-09-23,45.90625,-0.0033921302578019397,0.008124258702661783,2
1994-09-26,46.140625,0.005105513955071528,0.009008884291895046,0
1994-09-27,46.109375,-0.0006772773450728353,0.0032896733456327923,2
1994-09-28,46.46875,0.007793968146390995,0.004899988519821074,2
1994-09-29,46.234375,-0.00504371217215871,0.005507930397223028,2
1994-09-30,46.171875,-0.0013518080432578516,0.005190069453483548,2
1994-10-03,46.0625,-0.0023688663282571687,0.004835793858297214,2
1994-10-04,45.375,-0.014925373134328401,0.008152536570374133,0
1994-10-05,45.390625,0.0003443526170798794,0.006057261776131587,2
1994-10-06,45.25,-0.0030981067125644968,0.006089585742847901,2
1994-10-07,45.453125,0.0044889502762430755,0.00724273849833125,2
1994-10-10,45.9375,0.010656583018219257,0.009551350999821852,0
1994-10-11,46.625,0.014965986394557929,0.007377695460677971,2
1994-10-12,46.6875,0.0013404825737264314,0.007216312512766614,2
1994-10-13,46.84375,0.0033467202141901353,0.005667922844526784,2
